category,page,number,priority,question,answer_sha256,rendered_question_sha256,rendered_answer_sha256,chosen_source,chosen_source_topic,source_ref,source_location,source_count,zhukov_popularity
orm,docs/learn/orm.md,64,low,Что такое JPQL/HQL и чем он отличается от SQL?,d3abfda52ea4d647ab7bd481d1f27fccd548fc0f98d7326e7118875106cc9793,6efa2cc0bf896f341a81aa28912d5a527e7f0926f25bd05f49a427c99ac8d8d7,d3abfda52ea4d647ab7bd481d1f27fccd548fc0f98d7326e7118875106cc9793,table,Hibernate,Hibernate,rows 77-79,1,0
orm,docs/learn/orm.md,65,low,Что такое Mapped Superclass?,ead612be5c7ede7995daeb84498eebdba0c89d90b9ab84be46cf67e319d7a5d1,d7430471efdb247cd75b8817fd3b5355518f99b76f78cd49b123e0a685811764,ead612be5c7ede7995daeb84498eebdba0c89d90b9ab84be46cf67e319d7a5d1,table,Hibernate,Hibernate,rows 16-16,1,0
orm,docs/learn/orm.md,66,low,Что такое ORM? Что такое JPA? Что такое Hibernate?,e78f8b89b84a08c79119a5d118080805f01c73a522ded049d8af3fdc32d467cb,d7f4158f583daef635faa954828bf26ee491933968b7f2d4486db57e805a2b23,e78f8b89b84a08c79119a5d118080805f01c73a522ded049d8af3fdc32d467cb,table,Hibernate,Hibernate,rows 2-3,1,0
orm,docs/learn/orm.md,67,low,Что такое владелец связи?,88089672ece81a728ab1f511c8a5458e0e4cc094d328de25b360d3653e3051fd,2e659e8b09c9d16ad4cc8b0a26bdb677d9992737d55fdb3aeb8cd21d45abd4ce,88089672ece81a728ab1f511c8a5458e0e4cc094d328de25b360d3653e3051fd,table,Hibernate,Hibernate,rows 28-28,1,0
orm,docs/learn/orm.md,68,low,Что такое встраиваемый (Embeddable) класс? Какие требования JPA устанавливает к встраиваемым (Embeddable) классам?,594a9214ec1e2b4f1b3937165b449807b8951147e48bbfb70e4203bd3a8f65cd,557017984750c57f9482c200b6bfafbccd97b97f74275918e37ad65757edc2d1,594a9214ec1e2b4f1b3937165b449807b8951147e48bbfb70e4203bd3a8f65cd,table,Hibernate,Hibernate,rows 12-15,1,0
orm,docs/learn/orm.md,69,low,Что такое каскады?,ca4ae534651c07e438a6d22761b97c1578422ab2532aa187fc2fd1573f77d7d3,960148e69f25d5b9711d9c3fd9a21b515852c0128b07a92151f3c2130637a773,ca4ae534651c07e438a6d22761b97c1578422ab2532aa187fc2fd1573f77d7d3,table,Hibernate,Hibernate,rows 29-30,1,0
spring,docs/learn/spring.md,1,high,@Transactional. Как работает?,c40482c5ddd5065683918a867dfbb8f4488153291cb004f0c5f2d3ea6a77783a,5fdcc4a323b4cb324bd9b32c8a3e239b017356dc7b4365ec2beef76f4272f547,c40482c5ddd5065683918a867dfbb8f4488153291cb004f0c5f2d3ea6a77783a,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=25,1,26.73
spring,docs/learn/spring.md,2,high,Скоуп бинов. Web скоуп,c6aa12a1cdff576fd0f3c7ea88bf9f5e8e6e0b669c7ed23a906c34faa9088b6c,06fba8f2f25d3f1666e0d38be3857f3b54445fad7698344f77d18581e528cbfe,c6aa12a1cdff576fd0f3c7ea88bf9f5e8e6e0b669c7ed23a906c34faa9088b6c,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=9,1,26.73
spring,docs/learn/spring.md,3,high,"Жизненный цикл Bean. Вопросы связанные с классами, входящими в жизненный цикл бина",bf72214e8fe0f41d683ce60dce70b9ea72c13734a048c289d2f504e68207a31e,709ad583c10656e057f05a37b625ef0adaaad00b91cdffb34e65abca1e804042,d8689680e8481593c44a449b40ebd14e0ff82b5b6f5513c5ed857cb2fe8285fc,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=11,1,20.46
spring,docs/learn/spring.md,4,high,@Transaction Что будет если вызвать метод из метода в одном классе при различных сценариях,e0136da4573d1b0797fac1a566844b54e4aecb4eada63bf046feda3ec00c64e5,f539d466e624a2b47a290db356a90832b067e01807493280181619bca31e829f,e0136da4573d1b0797fac1a566844b54e4aecb4eada63bf046feda3ec00c64e5,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=28,1,15.18
spring,docs/learn/spring.md,5,high,"@Service, @Repository, @Component",cb967a185f60c885c55a9bd747778e4defa191806107c2bcb66f249fc779b87c,b013e6bbdf60224bb017ca848e507112e3d962163b14178b9bc8bbf94f1da609,cb967a185f60c885c55a9bd747778e4defa191806107c2bcb66f249fc779b87c,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=14,1,14.85
spring,docs/learn/spring.md,6,high,Какие способы внедрения зависимостей знаешь?,ba11aea07b9b79f8d6f708e4d2b4006b851f36e63a7998ce2984e7fb37b5086f,b86caf600f3c024c44351c1d8b191621efd377b7d1d2b33e3778a2e1ea8d11e4,2fc772668e0bcb6bed10d9ee9f1f6335db5c7cf73f645ceeecab878ba0bf5081,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=4,1,14.52
spring,docs/learn/spring.md,7,high,Зачем мы используем Spring? Почему его так любят?,3756eed50a7784aba479b696cddcb5ea4327123546e02066090c76a3b93a5f3c,0b43f7403cad487ea15d26846b27ad4d64518a09659c440ce51068a44327e735,3756eed50a7784aba479b696cddcb5ea4327123546e02066090c76a3b93a5f3c,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=1,1,12.54
spring,docs/learn/spring.md,8,high,Почему лучше использовать конструктор?,6ef8046da5a9ce65b21eb672ce99696f8204e1d4b371e3a480d9866fd0737fa2,33fe57711c398c7a2308ae516a22f887a25a8c9451d05c97138acc852a751336,6ef8046da5a9ce65b21eb672ce99696f8204e1d4b371e3a480d9866fd0737fa2,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=5,1,12.21
spring,docs/learn/spring.md,9,high,@Qualifier vs @Primary,e9ed4cda345e6e26a90b99f5008322c3cbd8563aa1511181900709ff6aeaad65,92119803748ae41a471edcb706d7ce75d526ad41db4acbe32677e12171936a99,e9ed4cda345e6e26a90b99f5008322c3cbd8563aa1511181900709ff6aeaad65,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=7,1,11.88
spring,docs/learn/spring.md,10,high,Dependency Injection,87f499ced53febe0bc4b8e2573227fce37b73dfb573342fc7c692d5feceb5e74,3de794adfe3166c14d8dcd09f322f678eb8b724285089b9c07f2be7a3131824a,4c1e976c2e17a805db83df602fcc8eedd02fc0cae407407f44ccf35e6707fdeb,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=3,1,11.55
spring,docs/learn/spring.md,11,high,Spring Boot vs Spring,d83e49612c0a238ddb079eccc236af7572228180ef3945bb9a8871ddf5e0466a,dd6577c23a50ef946034096030db5571a30813a0091118d1add9525d217d62f5,d83e49612c0a238ddb079eccc236af7572228180ef3945bb9a8871ddf5e0466a,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=21,1,11.22
spring,docs/learn/spring.md,12,high,Что такое Bean?,c236d9d17a2ed3458348ef272427aec9066cce52e81394d5b6dba60986971917,dff0cce76a6bb7706d42c419fb854d86dc761aaf1ca926df54e53682b9cf0c99,c236d9d17a2ed3458348ef272427aec9066cce52e81394d5b6dba60986971917,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=8,1,10.56
spring,docs/learn/spring.md,13,high,Inversion of Control,fab65e99438458b785c00d30e5e961dee6d92659d61db328c745feff77b72056,e91027d98a5a318318ef621c8064c359b0fcd85504098a285020239bacd71e11,fab65e99438458b785c00d30e5e961dee6d92659d61db328c745feff77b72056,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=2,1,10.23
spring,docs/learn/spring.md,14,medium,Атрибут propagation у @Transactional,1f5e4c6e60ab17d1985ebc52c5b4d8efd03e160da4f2741e01d7fd31740af3d6,e6a34cf555729cd646435aae80c11d6e82ffad78c308a6b63e9aa41101fcd9c7,1f5e4c6e60ab17d1985ebc52c5b4d8efd03e160da4f2741e01d7fd31740af3d6,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=27,1,9.24
spring,docs/learn/spring.md,15,medium,Циклическая зависимость,97bbeb63b376132b2c35272a17370e60922e70c6fe89de0dc7cf148be73034c7,47fd88cf61416db31934f31043ee55beecb5f5ed57e5d794bca31f3683bc9bb2,97bbeb63b376132b2c35272a17370e60922e70c6fe89de0dc7cf148be73034c7,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=19,1,8.25
spring,docs/learn/spring.md,16,medium,@Controller и @RestController,9e79a5fb4afd8de6cf1639a6dee339bb58730ae1ee4b0f22b6f39ba4879587f1,51f6e0bcca4b6f4cf0ec8ccc46cb75736161d8af87027cc1ed396f4b9084a140,9e79a5fb4afd8de6cf1639a6dee339bb58730ae1ee4b0f22b6f39ba4879587f1,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=15,1,7.92
spring,docs/learn/spring.md,17,medium,Парадигма AOP,e54d904b528ff173ea6ee856d81811aaa6cb65222ae7d9bcc68d42830e4bb7ac,01906d39ad147447f9bc226f0389338db3e39567862315a780661c100ded126c,e54d904b528ff173ea6ee856d81811aaa6cb65222ae7d9bcc68d42830e4bb7ac,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=18,1,7.26
spring,docs/learn/spring.md,18,medium,Spring Boot,ca3672f8c5c3066f2ad3c4ae27d14893767e91ceb79652196a05e00ec38ef738,8d9a80fb1dc30a46cbbbcc295a3c782587c4c8a40d31b0d1a7606226b3606c82,ca3672f8c5c3066f2ad3c4ae27d14893767e91ceb79652196a05e00ec38ef738,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=20,1,6.6
spring,docs/learn/spring.md,19,medium,Starter в Spring. Плюсы и минусы,969b47e07bb7830ecbfaf104a3b9fd3d7b34839dd952e45177b592a6e74b6ba9,17b1a67adc0f6f77b52fe5baab35ed02ff9e00cfb6a981cb94d84740e3d66ccb,969b47e07bb7830ecbfaf104a3b9fd3d7b34839dd952e45177b592a6e74b6ba9,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=32,1,6.27
spring,docs/learn/spring.md,20,medium,"Как обеспечить, чтобы при внедрении бина со скоупом prototype в singleton-бин каждый вызов получал новый экземпляр?",225d893a5aafa771445b61bb581489b47d0b6865c64216b07ce7a5c50c581145,4f9a5fee962142635eeabb72c25d9c27f97f99767e1bc3ebbbf4b36072d02b2a,225d893a5aafa771445b61bb581489b47d0b6865c64216b07ce7a5c50c581145,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=10,1,6.27
spring,docs/learn/spring.md,21,medium,Виды proxy в Spring,f44bc12188880dfd5600ddcd11150e5bc900db26bc07ce1afb1be5009ae188bc,fdc6462dd83ff4cab1445532f890c24163d1cf9f10a2d2de892d1f14eb9c1ed2,f44bc12188880dfd5600ddcd11150e5bc900db26bc07ce1afb1be5009ae188bc,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=48,1,5.94
spring,docs/learn/spring.md,22,medium,Что такое ApplicationContext? Как работает под капотом,1b58dabf3b09cf15f6065ef9e4439cc0241a5bb019cbf86b4539ab0322ad4823,f7e7f1b78f72a69a50f97431d8475f83c2c7a08fefdc0fdba130ff35d8f87d3c,1b58dabf3b09cf15f6065ef9e4439cc0241a5bb019cbf86b4539ab0322ad4823,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=37,1,5.28
spring,docs/learn/spring.md,23,medium,Какие есть атрибуты у @Transactional?,ff84ec2e1b6390dd6025793fc697e4c97de3da60a45e8b32f7adc40166395369,5e5601d783e7c57cf99f755ef4e655258f5590717267a956916097b11b377374,ff84ec2e1b6390dd6025793fc697e4c97de3da60a45e8b32f7adc40166395369,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=26,1,4.62
spring,docs/learn/spring.md,24,medium,@Autowired,0fa553cd6ceb2f5971e8436da0e40cab41e768d4ce756aa757b9df30bf82d1bb,3f9695d4e8d850c403b70b70e881563d1d815aad26e2640efdafc6ae50c94c6e,0fa553cd6ceb2f5971e8436da0e40cab41e768d4ce756aa757b9df30bf82d1bb,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=6,1,4.29
spring,docs/learn/spring.md,25,medium,@ControllerAdvice,ea7f56f19c1fb5bf8c9739fc5ce31fc537672b881827806fe9b4264dd5a525ba,30b62ee71141acefbe1fd62eeb70da13ccb36f336c99b23822ff8017d742fa20,ea7f56f19c1fb5bf8c9739fc5ce31fc537672b881827806fe9b4264dd5a525ba,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=52,1,4.29
spring,docs/learn/spring.md,26,medium,Spring Data JPA,103e061a63e2362adf6d0d1e32476b8eed0459a81622a692ab4753783e91b2c7,abddf69b9ab38ee9fc9cae28ecf5754d60b21251e2f7ac813018a81d0ecf1805,103e061a63e2362adf6d0d1e32476b8eed0459a81622a692ab4753783e91b2c7,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=23,1,3.96
spring,docs/learn/spring.md,27,medium,@Lazy,49e3ed45b903168abf3cb8a3d6122b91ff7ff85f491c2675dde1649f1a6f4d85,91cd490b38d3167d1634dbfbca8b2a566c227bd7db924aefb8238f1d17513906,49e3ed45b903168abf3cb8a3d6122b91ff7ff85f491c2675dde1649f1a6f4d85,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=51,1,3.63
spring,docs/learn/spring.md,28,medium,@ComponentScan,5d5ab906815c6411d38e5d8f4ed7182d75d14b52baca3c9154d9f5e5012ce334,fc49e2cb3039d0340bc8c50cd37ca526cc2f7a82328467b6e8821ce7a18f6dd9,5d5ab906815c6411d38e5d8f4ed7182d75d14b52baca3c9154d9f5e5012ce334,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=12,1,3.3
spring,docs/learn/spring.md,29,medium,@Scheduled,ab1074776f64dab0265e75549b2b9c83a646ab792ea605f17471bcd0ab236a64,49755a31018b8e31e856972bbf3a0ca771372a2a7af3f1c24161f4c95e3c2969,ab1074776f64dab0265e75549b2b9c83a646ab792ea605f17471bcd0ab236a64,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=34,1,3.3
spring,docs/learn/spring.md,30,low,@Conditional в Spring,612d5e8872cb0c77ed8befa4fb9a1843a86259707b66a9c6e288fd303e514e7e,a4e75ff4334dd0d83130df8c4033780b5939278b756cf08271fd9842b8ada7b2,612d5e8872cb0c77ed8befa4fb9a1843a86259707b66a9c6e288fd303e514e7e,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=13,1,2.97
spring,docs/learn/spring.md,31,low,@Transactional и Исключения,987367f9d826e31fb0324a06d4aa8040a904dd6fadea44cd5d70d156af8ce928,7bd4f204a5b4bda92d74680ddaf97cf619d0c583b61deaf80e41d7f950817e23,f80588959e127067c8199a1db86fa682f4d13c7103f66d1804b3a4b8b519142f,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=30,1,2.97
spring,docs/learn/spring.md,32,low,Spring Criteria API,9dd9d46e6e1a5e235e504a76a9f522949083715f5bb38efa810cca1efacd1bc1,b6d3c28361ade3e9307c445cf75ce4b15f77a5ee20c5395cf09ae88cbf4fc781,9dd9d46e6e1a5e235e504a76a9f522949083715f5bb38efa810cca1efacd1bc1,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=33,1,2.97
spring,docs/learn/spring.md,33,low,@Lookup,3b02173c7e6a43fe19edc0abe6c16194c650b6178a6157bfcdd598eac3b48e01,1f78cdd7529d6d23136bc49001b03f198f50990dc22484dbb5f200edf9610674,3b02173c7e6a43fe19edc0abe6c16194c650b6178a6157bfcdd598eac3b48e01,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=49,1,2.64
spring,docs/learn/spring.md,34,low,@PostConstruct,cba6b7db39653890ad9b381911634e9246981f56fd124f22189fadd1e911e48c,3330c44b3d9a121872c4db87c7751800a477e3c93e8b3777b10b9ee144b1eec7,cba6b7db39653890ad9b381911634e9246981f56fd124f22189fadd1e911e48c,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=44,1,2.64
spring,docs/learn/spring.md,35,low,Как работает BeanPostProcessor. Почему есть before и after initialization,3c23faca4a14195dc30897d653487da3435326b35b7365e0ce196fff8290cb6a,316fe78bd3748aa96dd794051cd0d79827539f1217a43cbd27f55192019108e7,3c23faca4a14195dc30897d653487da3435326b35b7365e0ce196fff8290cb6a,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=50,1,2.64
spring,docs/learn/spring.md,36,low,Как устроен Spring Security,f86d742daa55e99c9be43dd1580e6c6fd7034c1240de3b78997983740d55fa6d,8bb8d2db9991d9928b6fb645d2b6db1d7caa97157d31b9465042dd0e75ae078a,f86d742daa55e99c9be43dd1580e6c6fd7034c1240de3b78997983740d55fa6d,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=53,1,2.64
spring,docs/learn/spring.md,37,low,@Async,a82bdb80bd40737f62891218ca27a028cdc5327d098331c9967d06dd55b532a2,75de335522a914fb3bb68dac710fdec28c3e122562d51b4bde63e38620d2d4b9,a82bdb80bd40737f62891218ca27a028cdc5327d098331c9967d06dd55b532a2,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=31,1,1.98
spring,docs/learn/spring.md,38,low,Как работает DispatcherServlet?,a3a0539c5e398cc014a1789849d8274936ee9a9a1943a27b463349fbf42903a7,a8493dcb3d320ecc2d1c29154e302d879ec9eb178268e8875c3fe56a2dcec966,37477efde001b051dd6c8a025033e2c01480ee63c46727bfc4ba0dbbe839b525,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=41,1,1.98
spring,docs/learn/spring.md,39,low,Spring Profiles как с ними работать?,a7ebe522764f8ab37ba611233925941f68bc25fac7ba2837a74ef82ff53d87f9,527dc175b54d55e88b8e909890fafcbcb8f3045917e4df924aa44c19c7a71d50,a7ebe522764f8ab37ba611233925941f68bc25fac7ba2837a74ef82ff53d87f9,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=47,1,1.65
spring,docs/learn/spring.md,40,low,@Configuration. Является Configuration компонентом? Какую доп логику Configuration реализует?,308c979684c2b92dd50e00035c73dded1b79b948f4157c134fc57d768f2adfc3,ea5ea73309a323c681819a15a1b4b1735b9b23fe7aac172c7982489f8a0d662f,308c979684c2b92dd50e00035c73dded1b79b948f4157c134fc57d768f2adfc3,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=43,1,1.32
spring,docs/learn/spring.md,41,low,"Как гарантировать корректное обновление и сохранение изменений в сущностях, полученных в методе с @Transactional",a20d08c1acade7d8d33c94f527cfc9432948e345135a5345ffeff1d656475c21,33a1ecb54bca6000ac53bad26ca08291a71f314efe172e76853e92ce4d9e352e,a20d08c1acade7d8d33c94f527cfc9432948e345135a5345ffeff1d656475c21,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=29,1,1.32
spring,docs/learn/spring.md,42,low,@ConfigurationProperties? ConfigurationProperties vs Value,d4ef7907b68c9291390ba0d4e4a5a551f35a1253d2feeced330946b26e276fea,286dfea897c902cd9be075c140f3cb81405b09277ad988920f81619b61fba8b8,1efc8e46632866735b9c2b47599b62c2ec1de5d42e8359ad6316259139f4b215,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=39,1,0.99
spring,docs/learn/spring.md,43,low,@Value. Что это?,6751f0fd60fd1beed6d9668db92064d1bfc86558a64ea8a5adc1e5edc617793a,00a40ca9ec957c146a8fe72d0866db1d45071637c64f60419caf32c90991a797,6751f0fd60fd1beed6d9668db92064d1bfc86558a64ea8a5adc1e5edc617793a,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=40,1,0.99
spring,docs/learn/spring.md,44,low,Spring MVC. Что это? Какие проблемы решает?,78f767a421b1ea9867dfb0215c53e5f1c0e47ba8a6ecf0dc0656ca85f34db65f,47a48d10afff2338f7a195b9136538a60145e57a1012229c839191f38fe4db0d,78f767a421b1ea9867dfb0215c53e5f1c0e47ba8a6ecf0dc0656ca85f34db65f,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=17,1,0.99
spring,docs/learn/spring.md,45,low,Варианты обработки Exceptions в Spring,546cd3405654f9163b6ac9e70d2b0d419fc2dc6e1eda3eb74dfd40d892842a61,f46c3dbe00afe22e22fd1b1c558727f9f82b54d25d8f50e8905dfbb6ea2737cf,546cd3405654f9163b6ac9e70d2b0d419fc2dc6e1eda3eb74dfd40d892842a61,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=42,1,0.99
spring,docs/learn/spring.md,46,low,"Понятие Controller и Servlet в Java. Это одно и то же? Если разное, в чем отличия?",9df1bfd61056f6367017f9256b149c564a528162778eb20c870596ddf929edbd,62cdb5ceefc4245847a571046b29d69fc7d85476d7f3bc103b4b5af2ed57845c,f527e8bdfd8a7597c4e1893c51ec1277312e01f53d10261f875721581f98d3db,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=35,1,0.99
spring,docs/learn/spring.md,47,low,Spring JDBC,10cec43122f3dd97b056d63950ea90f8c9c5f731fc82112b5dbe966ec1b20cb6,915317df79a2c36f29deb20c785b0db62f65a8493175e6400abb4ecc608eb2b8,10cec43122f3dd97b056d63950ea90f8c9c5f731fc82112b5dbe966ec1b20cb6,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=22,1,0.66
spring,docs/learn/spring.md,48,low,"Spring Security, как хранить пароль пользователя?",cf64d23c5913493f6587aefb0a4794fe6542e5d234ea4409280f9db3ba3fce2e,99de73e6e8cf601f79a497e06c1b9cbabea3b69986be686c3f8cd9da145f91c7,cf64d23c5913493f6587aefb0a4794fe6542e5d234ea4409280f9db3ba3fce2e,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=46,1,0.66
spring,docs/learn/spring.md,49,low,Зачем нужны аннотации @RequestParam и @PathVariable?,0b09da7ad0bf26fda5cccc7f0f276193dde61e95bb2723bfddb04fff9a53e5ac,1b9d98432f9ad48914d65e5d53e54d4a05fbc1a3603432b81c66643f19157c1f,0b09da7ad0bf26fda5cccc7f0f276193dde61e95bb2723bfddb04fff9a53e5ac,zhukov,Spring,data/tech-questions/architecture/spring.toml,questions.id=38,1,0.66
